,m,n,pyearth,earth,time,forward_iterations,rsq
205,100,30,1,0,0.141467094421,5,0.965334718751
206,100,30,0,1,0.117,18,0.941655865332
207,100,30,1,0,0.101496934891,4,0.622703885994
208,100,30,0,1,0.035,9,0.997818353641
209,100,30,1,0,0.103264093399,4,0.981537362698
210,200,30,0,1,0.012,1,0.99791376386
211,200,30,1,0,0.0266129970551,2,0.99792278694
212,200,30,0,1,0.464,29,0.912293446624
213,200,30,1,0,0.181875944138,5,0.69592598536
214,200,30,0,1,0.026,4,0.997084666976
215,200,30,1,0,0.120198011398,5,0.990808008621
216,200,30,0,1,0.442,30,0.952684696698
217,200,30,1,0,0.175482034683,5,0.870742513087
218,200,30,0,1,0.033,6,0.994614309884
219,200,30,1,0,0.118330955505,4,0.987255893455
220,300,30,0,1,0.656,30,0.628919067867
221,300,30,1,0,0.14068198204,5,0.199504752434
222,300,30,0,1,0.665,29,0.95958887542
223,300,30,1,0,0.135446071625,4,0.583674771679
224,300,30,0,1,0.238,14,0.990464595694
225,300,30,1,0,0.170488834381,5,0.859681961554
226,300,30,0,1,0.526,23,0.993645777065
227,300,30,1,0,0.184949159622,5,0.783935100605
228,300,30,0,1,0.652,30,0.923094245079
229,300,30,1,0,0.135508060455,4,0.85639520621
230,400,30,0,1,0.026,3,0.988478098825
231,400,30,1,0,0.154093027115,4,0.988594708218
232,400,30,0,1,0.312,15,0.977566184495
233,400,30,1,0,0.142591953278,4,0.838033088243
234,400,30,0,1,0.864,28,0.948263009722
235,400,30,1,0,0.140148878098,4,0.62155076501
236,400,30,0,1,0.856,29,0.92184697478
237,400,30,1,0,0.147373914719,4,0.866509582774
238,400,30,0,1,0.222,11,0.968757966698
239,400,30,1,0,0.150667905807,4,0.950911076797
240,500,30,0,1,0.373,14,0.991125029369
241,500,30,1,0,0.171556949615,4,0.91388705943
242,500,30,0,1,0.042,4,0.96657913272
243,500,30,1,0,0.15505695343,4,0.966467298218
244,500,30,0,1,0.283,13,0.990170685742
245,500,30,1,0,0.1584649086,4,0.920987837018
246,500,30,0,1,1.086,28,0.962520971021
247,500,30,1,0,0.147249937057,4,0.541800898399
248,500,30,0,1,0.16,9,0.992804702791
249,500,30,1,0,0.153287887573,4,0.970260257121
250,1000,30,0,1,0.705,14,0.995743950489
251,1000,30,1,0,0.212275981903,4,0.941594560367
252,1000,30,0,1,0.13,5,0.966640277143
253,1000,30,1,0,0.216969013214,4,0.95128176326
254,1000,30,0,1,0.606,13,0.984664310824
255,1000,30,1,0,0.218384027481,4,0.945721052321
256,1000,30,0,1,0.056,3,0.996671587214
257,1000,30,1,0,0.199474096298,4,0.99745621769
258,1000,30,0,1,0.804,16,0.978507779131
259,1000,30,1,0,0.218811988831,4,0.725517247547
260,1500,30,0,1,1.395,16,0.995706699113
261,1500,30,1,0,0.286758899689,4,0.933344901092
262,1500,30,0,1,0.568,9,0.988890954833
263,1500,30,1,0,0.284050941467,4,0.954582919987
264,1500,30,0,1,0.464,8,0.9841183042
265,1500,30,1,0,0.283405065536,4,0.824804989926
